id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
436,436-18,18.00,rua barao de iguape,18,18,17/08/1934,,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-18,18.00,rua barao de iguape,2,2,26/08/1908,16/08/1934,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-148,147.70,rua barao de iguape,148,148,17/08/1934,,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-148,147.70,rua barao de iguape,40,40,26/08/1908,16/08/1934,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-452,451.90,rua barao de iguape,452,452,17/08/1934,,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-452,451.90,rua barao de iguape,96,96,26/08/1908,16/08/1934,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-452,451.90,rua barao de iguape,92,92,25/08/1908,25/08/1908,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-604,604.80,rua barao de iguape,604,604,17/08/1934,,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
436,436-604,604.80,rua barao de iguape,126,126,26/08/1908,16/08/1934,"livros de emplacamento 20-8-1908 - L2, p.5; 1-2-1912 - L2, p.31; 6-12-1924 - L2, p.64;17-8-1934 - L19, p.165 a 170""",Luanna,18/10/2018
430,430-18,17.40,travessa jandaia,18,18,21/03/1938,,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-18,17.40,travessa jandaia,2,2,28/12/1929,20/03/1938,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-18,17.40,travessa jandaia,52,52,27/12/1929,27/12/1929,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-98,98.80,travessa jandaia,98,98,21/03/1938,,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-98,98.80,travessa jandaia,20,20,28/12/1929,20/03/1938,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-98,98.80,travessa jandaia,62,62,27/12/1929,27/12/1929,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-180,180.80,travessa jandaia,180,180,21/03/1938,,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-180,180.80,travessa jandaia,38,38,28/12/1929,20/03/1938,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-180,180.80,travessa jandaia,80,80,27/12/1929,27/12/1929,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-21,21.60,travessa jandaia,21,21,21/03/1938,,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-21,21.60,travessa jandaia,1,1,28/12/1929,20/03/1938,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-61,61.90,travessa jandaia,61,61,21/03/1938,,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-61,61.90,travessa jandaia,11,11,28/12/1929,20/03/1938,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-195,195.60,travessa jandaia,195,195,21/03/1938,,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
430,430-195,195.60,travessa jandaia,41,41,20/03/1938,20/03/1938,"livros de emplacamento 28-12-1929 - L16, p.56; 21-3-1938 - L24, p.237""",Luanna,18/10/2018
431,431-6,5.20,rua galvao bueno,6,6,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-6,5.20,rua galvao bueno,2,2,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-160,159.90,rua galvao bueno,160,160,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-160,159.90,rua galvao bueno,46,46,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-300,300.60,rua galvao bueno,300,300,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-300,300.60,rua galvao bueno,76,76,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-440,440.50,rua galvao bueno,440,440,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-440,440.50,rua galvao bueno,98,98,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-5,5.10,rua galvao bueno,5,5,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-5,5.10,rua galvao bueno,1,1,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-129,128.20,rua galvao bueno,129,129,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-129,128.20,rua galvao bueno,31,31,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-297,296.50,rua galvao bueno,297,297,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-297,296.50,rua galvao bueno,71,71,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-443,443.90,rua galvao bueno,443,443,07/03/1935,,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
431,431-443,443.90,rua galvao bueno,95,95,25/08/1908,06/03/1935,"livros de emplacamento 25-5-1908 - L4, p.68; 23-2-1912 - L4, p.86; 7-3-1935 - L19, p.241 a 244",Luanna,18/10/2018
440,440-39,38.70,becco dos afflictos,39,39,09/02/1940,,"livros de emplacamento 18-9-1922 - L1, p.73; 9-2-1940 - L26, p.97",Luanna,18/10/2018
440,440-39,38.70,becco dos afflictos,11,11,08/02/1940,08/02/1940,"livros de emplacamento 18-9-1922 - L1, p.73; 9-2-1940 - L26, p.97",Luanna,18/10/2018
440,440-26,26.30,becco dos afflictos,26,26,09/02/1940,,"livros de emplacamento 18-9-1922 - L1, p.73; 9-2-1940 - L26, p.97",Luanna,18/10/2018
440,440-26,26.30,becco dos afflictos,2,2,18/09/1922,08/02/1940,"livros de emplacamento 18-9-1922 - L1, p.73; 9-2-1940 - L26, p.97",Luanna,18/10/2018
442,442-29,28.90,rua lins,29,29,24/08/1936,,"livro de emplacamento 24-8-1936 - L21, p.259",Luanna,18/10/2018
442,442-29,28.90,rua lins,31,31,23/08/1936,23/08/1936,"livro de emplacamento 24-8-1936 - L21, p.259",Luanna,18/10/2018
442,442-67,66.30,rua lins,67,67,24/08/1936,,"livro de emplacamento 24-8-1936 - L21, p.259",Luanna,18/10/2018
442,442-67,66.30,rua lins,59,59,23/08/1936,23/08/1936,"livro de emplacamento 24-8-1936 - L21, p.259",Luanna,18/10/2018
442,442-18,17.30,rua lins,18,18,24/08/1936,,"livro de emplacamento 24-8-1936 - L21, p.259",Luanna,18/10/2018
489,489-83,82.90,rua ruy barbosa,83,83,18/02/1936,,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-83,82.90,rua ruy barbosa,17,17,25/07/1908,17/02/1936,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-93,93.00,rua ruy barbosa,93,93,18/02/1936,,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-93,93.00,rua ruy barbosa,21,21,25/07/1908,17/02/1936,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-313,312.50,rua ruy barbosa,313,313,18/02/1936,,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-313,312.50,rua ruy barbosa,73,73,02/08/1930,17/02/1936,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-313,312.50,rua ruy barbosa,67,67,24/08/1911,01/08/1930,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-313,312.50,rua ruy barbosa,59,59,25/04/1908,23/08/1911,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-42,41.10,rua ruy barbosa,42,42,18/02/1936,,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-42,41.10,rua ruy barbosa,2,2,02/08/1930,17/02/1936,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-42,41.10,rua ruy barbosa,6,6,25/04/1908,01/08/1930,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-156,155.60,rua ruy barbosa,156,156,18/02/1936,,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-156,155.60,rua ruy barbosa,36,36,02/08/1930,17/02/1936,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-156,155.60,rua ruy barbosa,40,40,25/04/1908,01/08/1930,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-318,318.30,rua ruy barbosa,318,318,18/02/1936,,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-318,318.30,rua ruy barbosa,74,74,02/08/1930,17/02/1936,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-318,318.30,rua ruy barbosa,78,78,25/04/1908,01/08/1930,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
489,489-318,318.30,rua ruy barbosa,58,58,24/04/1908,24/04/1908,"livros de emplacamento 25-7-1908 - L8, p.28 e 29; 24-8-1911 - L8, p.41 a 45; 2-8-1930 - L17, p.77 a 78; 18-2-1936 - L20, p.352 a 355""",Luanna,19/10/2018
495,495-63,63.60,rua benjamin de oliveira,63,63,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-63,63.60,rua benjamin de oliveira,3,3,15/07/1908,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-63,63.60,rua benjamin de oliveira,7,7,14/07/1908,14/07/1908,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-239,238.20,rua benjamin de oliveira,239,239,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-239,238.20,rua benjamin de oliveira,59,59,27/03/1912,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-239,238.20,rua benjamin de oliveira,55,55,15/07/1908,26/03/1912,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-239,238.20,rua benjamin de oliveira,35,35,14/07/1908,14/07/1908,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-409,408.40,rua benjamin de oliveira,409,409,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-409,408.40,rua benjamin de oliveira,119,119,27/08/1929,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-409,408.40,rua benjamin de oliveira,117,117,27/03/1912,26/08/1929,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-409,408.40,rua benjamin de oliveira,115,115,15/07/1908,26/03/1912,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-409,408.40,rua benjamin de oliveira,87,87,14/07/1908,14/07/1908,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-493,493.20,rua benjamin de oliveira,493,493,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-493,493.20,rua benjamin de oliveira,153,153,27/08/1929,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-151,487.50,rua benjamin de oliveira,487,487,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-151,487.50,rua benjamin de oliveira,151,151,27/08/1929,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-151,487.50,rua benjamin de oliveira,153,153,27/03/1912,26/08/1929,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-151,487.50,rua benjamin de oliveira,151,151,15/07/1908,26/03/1912,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-151,487.50,rua benjamin de oliveira,123,123,14/07/1908,14/07/1908,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-24,23.50,rua benjamin de oliveira,24,24,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-24,23.50,rua benjamin de oliveira,2,2,15/07/1908,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-394,493.50,rua benjamin de oliveira,394,394,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-394,493.50,rua benjamin de oliveira,120,120,27/08/1929,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-394,493.50,rua benjamin de oliveira,114,114,15/07/1908,26/08/1929,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-394,493.50,rua benjamin de oliveira,78,78,14/07/1908,14/07/1908,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-486,485.80,rua benjamin de oliveira,486,486,27/04/1936,,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-486,485.80,rua benjamin de oliveira,152,152,15/07/1908,26/04/1936,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
495,495-486,485.80,rua benjamin de oliveira,118,118,14/07/1908,14/07/1908,"livros de emplacamento 15-7-1908 - L1, p.97; 27-3-1912 - L2, p.30; 27-8-1929 - L15, p.187/188; 27-4-1936 - L21, p.85 a 88""",Luanna,19/10/2018
502,502-17,16.30,alameda barros,17,17,16/12/1935,,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-17,16.30,alameda barros,1,1,24/01/1911,15/12/1935,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-211,211.70,alameda barros,211,211,16/12/1935,,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-211,211.70,alameda barros,47,47,04/09/1921,15/12/1935,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-211,211.70,alameda barros,43,43,24/01/1911,03/09/1921,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-295,294.90,alameda barros,295,295,16/12/1935,,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-295,294.90,alameda barros,59,59,04/09/1921,15/12/1935,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-295,294.90,alameda barros,55,55,24/01/1911,03/09/1921,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-295,294.90,alameda barros,39,39,23/01/1911,23/01/1911,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-14,13.50,alameda barros,14,14,16/12/1935,,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-14,13.50,alameda barros,2,2,24/01/1911,15/12/1935,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-180,180.00,alameda barros,180,180,16/12/1935,,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-180,180.00,alameda barros,36,36,24/01/1911,15/12/1935,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-180,180.00,alameda barros,28,28,23/01/1911,23/01/1911,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
502,502-284,283.50,alameda barros,284,284,16/12/1935,,"livros de emplacamento 24-1-1911 - L2, p.20; 4-9-1921 - L2, p.55; 29-10-1924 - L2, p.60; 1-9-1925 - L2, p.65;16-12-1935 - L20, p.233""",Luanna,19/10/2018
307,307-25,25.10,rua maria theresa,25,25,26/10/1935,,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-25,25.10,rua maria theresa,38,38,25/03/1909,25/10/1935,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-155,155.30,rua maria theresa,155,155,26/10/1935,,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-155,155.30,rua maria theresa,16,16,25/03/1909,25/10/1935,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-209,209.10,rua maria theresa,209,209,26/10/1935,,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-209,209.10,rua maria theresa,2,2,25/03/1909,25/10/1935,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-64,63.30,rua maria theresa,64,64,26/10/1935,,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-64,63.30,rua maria theresa,39,39,25/03/1909,25/10/1935,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
307,307-104,104.40,rua maria theresa,104,104,26/10/1935,,"livros de emplacamento 25-3-1909 - L6, p.96; 26-10-1935 - L20, p.129-130""",Luanna,19/10/2018
