,id_street,number,original_n,source,author,date,cord,first_day,first_month,first_year,last_day,last_month,last_year
1555,329,31.0,31,"14-4-1909 - L8, p.120; 
8-8-1911 - L8, p.174; 
9-8-1917 - L9, p.23; 
2-10-1925 - L9, p.59; 10-3-1928 - L14, p.80 a 81; 
23-3-1941 - L28, p.137 a 139",Eduardo,,(-46.6295349690468 -23.5399794103749),26.0,3.0,1941.0,,,
1556,329,116.0,116,"14-4-1909 - L8, p.120; 
8-8-1911 - L8, p.174; 
9-8-1917 - L9, p.23; 
2-10-1925 - L9, p.59; 10-3-1928 - L14, p.80 a 81; 
23-3-1941 - L28, p.137 a 139",Eduardo,,(-46.6295349690468 -23.5399794103749),10.0,3.0,1928.0,26.0,3.0,1940.0
1557,329,72.0,72,"14-4-1909 - L8, p.120; 
8-8-1911 - L8, p.174; 
9-8-1917 - L9, p.23; 
2-10-1925 - L9, p.59; 10-3-1928 - L14, p.80 a 81; 
23-3-1941 - L28, p.137 a 139",Eduardo,,(-46.6295349690468 -23.5399794103749),9.0,8.0,1917.0,26.0,3.0,1940.0
1558,329,30.0,30,"14-4-1909 - L8, p.120; 
8-8-1911 - L8, p.174; 
9-8-1917 - L9, p.23; 
2-10-1925 - L9, p.59; 10-3-1928 - L14, p.80 a 81; 
23-3-1941 - L28, p.137 a 139",Eduardo,,(-46.6295349690468 -23.5399794103749),8.0,8.0,1911.0,26.0,3.0,1940.0
1559,321,1.0,1,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 153",Julio,16/10/2018,(-46.6369126245229 -23.5414750976355),7.0,12.0,1908.0,,,
1560,321,755.0,755,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 154",Julio,16/10/2019,(-46.6409940097283 -23.5358519094535),6.0,11.0,1936.0,,,
1561,321,179.0,179,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 155",Julio,16/10/2020,(-46.6409940097283 -23.5358519094535),5.0,9.0,1927.0,6.0,11.0,1935.0
1562,321,133.0,133,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 156",Julio,16/10/2021,(-46.6409940097283 -23.5358519094535),7.0,12.0,1908.0,6.0,11.0,1935.0
1563,321,381.0,381,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 157",Julio,16/10/2022,(-46.6389674824293 -23.5386338768825),6.0,11.0,1936.0,,,
1564,321,91.1,91 a,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 158",Julio,16/10/2023,(-46.6389674824293 -23.5386338768825),5.0,9.0,1927.0,6.0,11.0,1935.0
1565,321,92.0,55,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 159",Julio,16/10/2024,(-46.6389674824293 -23.5386338768825),7.0,12.0,1908.0,6.0,11.0,1935.0
1566,321,93.0,44,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 160",Julio,16/10/2025,(-46.6371458755561 -23.5411518395921),6.0,9.0,1936.0,,,
1567,321,94.0,2,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 161",Julio,16/10/2026,(-46.6371458755561 -23.5411518395921),7.0,12.0,1908.0,6.0,9.0,1935.0
1568,321,95.0,746,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 165",Julio,16/10/2030,(-46.638974538741 -23.5386241761484),6.0,11.0,1936.0,,,
1569,321,96.0,208,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 166",Julio,16/10/2031,(-46.638974538741 -23.5386241761484),5.0,9.0,1927.0,6.0,11.0,1935.0
1570,321,97.0,166,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 167",Julio,16/10/2032,(-46.638974538741 -23.5386241761484),7.0,12.0,1908.0,6.0,11.0,1935.0
1571,321,98.0,382,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 162",Julio,16/10/2027,(-46.638974538741 -23.5386241761484),6.0,11.0,1936.0,,,
1572,321,99.0,100,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 163",Julio,16/10/2028,(-46.638974538741 -23.5386241761484),5.0,9.0,1927.0,6.0,11.0,1935.0
1573,321,100.0,80,"Livro de Emplacamento 7-12-1908 - L8, p.95 a 96; 2-3-1912 - L8, p.188 a 194;5-9-1927 - L12, p.16 a 17; 16-11-1929 - L16, p.43; 6-11-1936 - L20, p.149 a 164",Julio,16/10/2029,(-46.638974538741 -23.5386241761484),7.0,12.0,1908.0,6.0,11.0,1935.0
1574,22,39.0,39,"livro de emplacamento, 21, p.296",Luanna,08/10/2018,(-46.6346556372734 -23.544297855889),25.0,9.0,1936.0,,,
1575,22,73.0,73,"livro de emplacamento, 21, p.296",Luanna,08/10/2018,(-46.634872845865 -23.544522097766),25.0,9.0,1936.0,,,
1576,22,52.0,52s,"livro de emplacamento, 13, p.194; livro de emplacamento 21, p. 296",Luanna,08/10/2018,(-46.634872845865 -23.544522097766),28.0,4.0,1928.0,25.0,9.0,1935.0
1577,23,255.0,255,"livro de emplacamento 28, p. 118",Luanna,08/10/2018,(-46.6359763970228 -23.5422069665695),14.0,3.0,1941.0,,,
1578,23,1.1,1a,"livro de emplacamento 28, p. 118",Luanna,08/10/2018,(-46.6359763970228 -23.5422069665695),13.0,3.0,1941.0,14.0,3.0,1940.0
1579,23,277.0,277,"livro de emplacamento 28, p. 118",Luanna,08/10/2018,(-46.636124462353 -23.5420637064232),14.0,3.0,1941.0,,,
1580,23,5.0,5,"livro de emplacamento 28, p. 118",Luanna,08/10/2018,(-46.636124462353 -23.5420637064232),13.0,3.0,1941.0,14.0,3.0,1940.0
1581,23,303.0,303,"livro de emplacamento 28, p. 118",Luanna,08/10/2018,(-46.6362994486524 -23.5418943989777),14.0,3.0,1941.0,,,
1582,23,15.0,,"livro de emplacamento 28, p. 118",Luanna,08/10/2018,(-46.6362994486524 -23.5418943989777),13.0,3.0,1941.0,14.0,3.0,1940.0
1583,27,23.0,23,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6326823372403 -23.5435216196399),13.0,9.0,1937.0,,,
1584,27,1.0,1,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6326823372403 -23.5435216196399),12.0,9.0,1937.0,13.0,9.0,1936.0
1585,27,69.0,69,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6330837456716 -23.5433359631563),13.0,9.0,1937.0,,,
1586,27,28.0,28,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6327259685915 -23.5435014395874),13.0,9.0,1937.0,,,
1587,27,2.0,2,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6327259685915 -23.5435014395874),12.0,9.0,1937.0,13.0,9.0,1936.0
1588,27,74.0,74,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6331273770229 -23.5433157831037),13.0,9.0,1937.0,,,
1589,27,8.0,8,"livro de emplacamento 22, p. 399",Luanna,08/10/2018,(-46.6331273770229 -23.5433157831037),12.0,9.0,1937.0,13.0,9.0,1936.0
1590,28,30.0,30,"livro de emplacamento 25, p. 273",Luanna,09/10/2018,(-46.6323154390459 -23.54345521686),27.0,6.0,1939.0,,,
1591,28,2.0,2,"livro de emplacamento 25, p. 273",Luanna,09/10/2018,(-46.6323154390459 -23.54345521686),26.0,6.0,1939.0,27.0,6.0,1938.0
1592,30,16.0,16,"livro de emplacamento 21, p.300",Luanna,09/10/2018,(-46.6317311370839 -23.5420242964347),30.0,9.0,1936.0,,,
1593,30,2.0,2,"livro de emplacamento 21, p.300",Luanna,09/10/2018,(-46.6317311370839 -23.5420242964347),29.0,9.0,1936.0,30.0,9.0,1935.0
1594,30,162.0,162,"livro de emplacamento 21, p.300",Luanna,09/10/2018,(-46.6319841062824 -23.5433132920316),30.0,9.0,1936.0,,,
1595,30,26.0,26,"livro de emplacamento 21, p.300",Luanna,09/10/2018,(-46.6319841062824 -23.5433132920316),29.0,9.0,1936.0,30.0,9.0,1935.0
1596,30,256.0,256,"livro de emplacamento 21, p.300",Luanna,09/10/2018,(-46.6321312282333 -23.5441308845486),30.0,9.0,1936.0,,,
1597,30,48.0,48,"livro de emplacamento 21, p.300",Luanna,09/10/2018,(-46.6321312282333 -23.5441308845486),29.0,9.0,1936.0,30.0,9.0,1935.0
1598,30,13.0,13,"livro de emplacamento 21, p.299",Luanna,09/10/2018,(-46.6317257694966 -23.5419969460832),30.0,9.0,1936.0,,,
1599,30,1.0,1,"livro de emplacamento 21, p.299",Luanna,09/10/2018,(-46.6317257694966 -23.5419969460832),29.0,9.0,1936.0,30.0,9.0,1935.0
1600,30,139.0,139,"livro de emplacamento 21, p.299",Luanna,09/10/2018,(-46.6319422044713 -23.5430997828362),30.0,9.0,1936.0,,,
1601,30,33.0,33,"livro de emplacamento 21, p.299",Luanna,09/10/2018,(-46.6319422044713 -23.5430997828362),29.0,9.0,1936.0,30.0,9.0,1935.0
1602,30,251.0,251,"livro de emplacamento 21, p.299",Luanna,09/10/2018,(-46.6321254451803 -23.544099037788),30.0,9.0,1936.0,,,
1603,30,57.1,57a,"livro de emplacamento 21, p.299",Luanna,09/10/2018,(-46.6321254451803 -23.544099037788),29.0,9.0,1936.0,30.0,9.0,1935.0
1604,31,24.0,24,"livro de emplacamento 31, p. 241",Luanna,09/10/2018,(-46.6320959838538 -23.5427172592187),23.0,3.0,1944.0,,,
1605,31,56.0,56,"livro de emplacamento 31, p. 241",Luanna,09/10/2018,(-46.6320959838538 -23.5427172592187),22.0,3.0,1944.0,23.0,3.0,1943.0
1606,154,25.0,25,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6171585800718 -23.5488572605352),22.0,2.0,1936.0,,,
1607,154,1.0,1,"livro de emplacamento 20. p. 388, L1p 43, 12",Luanna,11/10/2018,(-46.6171585800718 -23.5488572605352),8.0,8.0,1908.0,22.0,2.0,1935.0
1608,154,75.0,75,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6174182427579 -23.5484814259448),22.0,2.0,1936.0,,,
1609,154,17.0,17,"livro de emplacamento 20. p. 388, L1p 43, 12",Luanna,11/10/2018,(-46.6174182427579 -23.5484814259448),8.0,8.0,1908.0,22.0,2.0,1935.0
1610,154,11.0,11,livro de emplacamento 1. p. 12,Luanna,11/10/2018,(-46.6174182427579 -23.5484814259448),7.0,8.0,1908.0,22.0,2.0,1935.0
1611,154,165.0,165,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6178951635383 -23.5477911329774),22.0,2.0,1936.0,,,
1612,154,131.0,131,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6177197865224 -23.5480449728721),22.0,2.0,1936.0,,,
1613,154,29.0,29,"livro de emplacamento 20. p. 388, L1p 43, 12",Luanna,11/10/2018,(-46.6177197865224 -23.5480449728721),8.0,8.0,1908.0,22.0,2.0,1935.0
1614,154,21.0,21,livro de emplacamento 1. p. 12,Luanna,11/10/2018,(-46.6177197865224 -23.5480449728721),7.0,8.0,1908.0,22.0,2.0,1935.0
1615,154,40.0,40,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6172418187151 -23.5487367813016),22.0,2.0,1936.0,,,
1616,154,4.0,4,"livro de emplacamento 20. p. 388, L1p 43, 12",Luanna,11/10/2018,(-46.6172418187151 -23.5487367813016),8.0,8.0,1908.0,21.0,2.0,1936.0
1617,154,2.0,2,livro de emplacamento 1. p. 12,Luanna,11/10/2018,(-46.6172418187151 -23.5487367813016),7.0,8.0,1908.0,8.0,8.0,1907.0
1618,154,106.0,106,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6175868140985 -23.5482374365535),22.0,2.0,1936.0,,,
1619,154,18.0,18,"livro de emplacamento 20. p. 388, L1p 43, 12",Luanna,11/10/2018,(-46.6175868140985 -23.5482374365535),8.0,8.0,1908.0,22.0,2.0,1935.0
1620,154,16.0,16,livro de emplacamento 1. p. 12,Luanna,11/10/2018,(-46.6175868140985 -23.5482374365535),7.0,8.0,1908.0,22.0,2.0,1935.0
1621,154,158.0,158,livro de emplacamento 20. p. 388,Luanna,11/10/2018,(-46.6178538059734 -23.5478509937287),22.0,2.0,1936.0,,,
1622,154,34.0,34,"livro de emplacamento 20. p. 388, L1p 43, 12",Luanna,11/10/2018,(-46.6178538059734 -23.5478509937287),8.0,8.0,1908.0,22.0,2.0,1935.0
1623,154,36.0,36,livro de emplacamento 1. p. 12,Luanna,11/10/2018,(-46.6178538059734 -23.5478509937287),7.0,8.0,1908.0,22.0,2.0,1935.0
1624,156,40.0,40,"livro de emplacamento 21, p. 52",Luanna,11/10/2018,(-46.6152196835465 -23.5491382763928),18.0,4.0,1936.0,,,
1625,156,2.0,2 tinta,livro de emplacamento 1. p.47,Luanna,11/10/2018,(-46.6152196835465 -23.5491382763928),30.0,7.0,1908.0,18.0,4.0,1935.0
1626,156,178.0,178,"livro de emplacamento 21, p. 52",Luanna,11/10/2018,(-46.6163628089217 -23.5497905708165),18.0,4.0,1936.0,,,
1627,156,40.0,40,"livro de emplacamento 21, p. 52; 18p.17; 1 p.47, 17",Luanna,11/10/2018,(-46.6163628089217 -23.5497905708165),31.0,7.0,1908.0,18.0,4.0,1935.0
1628,156,288.0,288,"livro de emplacamento 21, p. 52",Luanna,11/10/2018,(-46.6172836109828 -23.5503109857039),18.0,4.0,1936.0,,,
1629,156,78.0,78,"livro de emplacamento 21, p. 52; 18p.17; 1 p.47, 17",Luanna,11/10/2018,(-46.6172836109828 -23.5503109857039),31.0,7.0,1908.0,18.0,4.0,1935.0
1630,156,56.0,56,livro de emplacamento 1. p.17,Luanna,11/10/2018,(-46.6172836109828 -23.5503109857039),30.0,7.0,1908.0,18.0,4.0,1935.0
1631,156,11.0,11,"livro de emplacamento 21, p. 51",Luanna,11/10/2018,(-46.6149791505811 -23.549001647496),18.0,4.0,1936.0,,,
1632,156,1.0,1,"livro de emplacamento 21, p. 52; 18p.17; 1 p.47, 17",Luanna,11/10/2018,(-46.6149791505811 -23.549001647496),31.0,7.0,1908.0,18.0,4.0,1935.0
1633,156,195.0,195,"livro de emplacamento 21, p. 51",Luanna,11/10/2018,(-46.616504052617 -23.5498713727967),18.0,4.0,1936.0,,,
1634,156,59.0,59,"livro de emplacamento 21, p. 51; 18p.17; 1 p.47, 17",Luanna,11/10/2018,(-46.616504052617 -23.5498713727967),31.0,7.0,1908.0,18.0,4.0,1935.0
1635,156,51.1,51a,livro de emplacamento 1. p.17,Luanna,11/10/2018,(-46.616504052617 -23.5498713727967),30.0,7.0,1908.0,18.0,4.0,1935.0
1636,156,285.0,285,"livro de emplacamento 21, p. 51",Luanna,11/10/2018,(-46.6172533653551 -23.5502944766707),18.0,4.0,1936.0,,,
1637,156,77.0,77,"livro de emplacamento 21, p. 51; 18p.17; 1 p.47, 17",Luanna,11/10/2018,(-46.6172533653551 -23.5502944766707),12.0,8.0,1930.0,18.0,4.0,1935.0
1638,156,83.0,83,"livro de emplacamento 21, p. 51; 18p.17; 1 p.47, 17",Luanna,11/10/2018,(-46.6172533653551 -23.5502944766707),31.0,7.0,1908.0,18.0,4.0,1935.0
1639,156,75.0,75,livro de emplacamento 1. p.17,Luanna,11/10/2018,(-46.6172533653551 -23.5502944766707),10.0,8.0,1930.0,18.0,4.0,1935.0
1640,157,28.0,28,livro de emplacamento 21. p.224,Luanna,11/10/2018,(-46.617570192543 -23.5504738757198),6.0,8.0,1936.0,,,
1641,157,92.0,92,livro de emplacamento 21. p.224,Luanna,11/10/2018,(-46.61809902706 -23.550777162449),6.0,8.0,1936.0,,,
1642,157,41.0,41,livro de emplacamento 14. p.33,Luanna,11/10/2018,(-46.61809902706 -23.550777162449),1.0,8.0,1928.0,6.0,8.0,1935.0
1643,157,224.0,224,livro de emplacamento 21. p.224,Luanna,11/10/2018,(-46.6192565498004 -23.5511762168755),6.0,8.0,1936.0,,,
1644,157,1.0,1,livro de emplacamento 14. p.33,Luanna,11/10/2018,(-46.6192565498004 -23.5511762168755),1.0,8.0,1928.0,6.0,8.0,1935.0
1645,157,11.0,11,livro de emplacamento 21. p.223,Luanna,11/10/2018,(-46.6174242208703 -23.5503901609286),6.0,8.0,1936.0,,,
1646,157,1.0,1,livro de emplacamento 21. p.223,Luanna,11/10/2018,(-46.6174242208703 -23.5503901609286),5.0,8.0,1936.0,6.0,8.0,1935.0
1647,157,79.0,79,livro de emplacamento 21. p.223,Luanna,11/10/2018,(-46.6179947615795 -23.5507173661696),6.0,8.0,1936.0,,,
1648,157,18.0,18esquina,livro de emplacamento 14. p.33,Luanna,11/10/2018,(-46.6179947615795 -23.5507173661696),1.0,8.0,1928.0,6.0,8.0,1935.0
1649,157,211.0,211,livro de emplacamento 21. p.223,Luanna,11/10/2018,(-46.6191295386703 -23.5511911645865),6.0,8.0,1936.0,,,
1650,157,2.0,2,livro de emplacamento 14. p.33,Luanna,11/10/2018,(-46.6191295386703 -23.5511911645865),1.0,8.0,1928.0,6.0,8.0,1935.0
1651,165,112.0,112,livro de emplacamento 20.p.278,Luanna,11/10/2018,(-46.6522920951026 -23.5293264686523),6.0,1.0,1936.0,,,
1652,165,290.0,290,livro de emplacamento 20.p.278,Luanna,12/10/2018,(-46.6537069353129 -23.5302185022546),6.0,1.0,1936.0,,,
1653,165,46.0,46,livro de emplacamento 6 p.7,Luanna,12/10/2018,(-46.6537069353129 -23.5302185022546),9.0,4.0,1908.0,6.0,1.0,1935.0
1654,165,426.0,426,livro de emplacamento 20.p.278,Luanna,12/10/2018,(-46.6547828413606 -23.53093240137),6.0,1.0,1936.0,,,
1655,165,70.1,70a Tinta,livro de emplacamento 6 p.7,Luanna,12/10/2018,(-46.6547828413606 -23.53093240137),1.0,8.0,1911.0,6.0,1.0,1935.0
1656,165,622.0,622,livro de emplacamento 20.p.278,Luanna,12/10/2018,(-46.6559791890375 -23.5323277110645),6.0,1.0,1936.0,,,
1657,165,110.0,110,livro de emplacamento 6 p.7,Luanna,12/10/2018,(-46.6559791890375 -23.5323277110645),9.0,4.0,1908.0,6.0,1.0,1935.0
1658,165,98.0,98,livro de emplacamento 6 p.7,Luanna,12/10/2018,(-46.6559791890375 -23.5323277110645),8.0,4.0,1908.0,6.0,1.0,1935.0
1659,165,23.0,23,livro de emplacamento 20.p.277,Luanna,12/10/2018,(-46.6515776400099 -23.5288650994256),6.0,1.0,1936.0,,,
1660,165,437.0,437,livro de emplacamento 20.p.277,Luanna,12/10/2018,(-46.6548437351498 -23.5310034222748),6.0,1.0,1936.0,,,
1661,165,597.0,597,livro de emplacamento 20.p.277,Luanna,12/10/2018,(-46.6558371035293 -23.5321619956201),6.0,1.0,1936.0,,,
1662,165,39.0,39,livro de emplacamento 6 p.7,Luanna,12/10/2018,(-46.6558371035293 -23.5321619956201),8.0,4.0,1908.0,6.0,1.0,1935.0
1663,165,615.0,615,livro de emplacamento 20.p.277,Luanna,12/10/2018,(-46.6559472044209 -23.532290407155),6.0,1.0,1936.0,,,
1664,199,9.0,9,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6393777761794 -23.5318039943287),24.0,3.0,1937.0,,,
1665,199,1.0,1,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6393777761794 -23.5318039943287),13.0,9.0,1908.0,24.0,3.0,1936.0
1666,199,5.0,5,"livro de emplacamento 1, p.10; ",Luanna,12/10/2018,(-46.6393777761794 -23.5318039943287),12.0,9.0,1908.0,24.0,3.0,1936.0
1667,199,127.0,127,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6398844401101 -23.5308672693197),24.0,3.0,1937.0,,,
1668,199,35.0,35,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6398844401101 -23.5308672693197),19.0,6.0,1928.0,24.0,3.0,1936.0
1669,199,39.0,39,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6398844401101 -23.5308672693197),13.0,9.0,1908.0,24.0,3.0,1936.0
1670,199,43.0,43,"livro de emplacamento 1, p.10; ",Luanna,12/10/2018,(-46.6398844401101 -23.5308672693197),12.0,9.0,1908.0,24.0,3.0,1936.0
1671,199,287.0,287,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6405779533594 -23.5295747237531),24.0,3.0,1937.0,,,
1672,199,77.0,77,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6405779533594 -23.5295747237531),19.0,6.0,1928.0,24.0,3.0,1936.0
1673,199,275.0,275,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6405244458553 -23.5296745427777),24.0,3.0,1937.0,,,
1674,199,75.1,75a,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6405244458553 -23.5296745427777),19.0,6.0,1928.0,24.0,3.0,1936.0
1675,199,83.0,83 e/t,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6405244458553 -23.5296745427777),13.0,9.0,1908.0,24.0,3.0,1936.0
1676,199,81.0,81,"livro de emplacamento 1, p.10; ",Luanna,12/10/2018,(-46.6405244458553 -23.5296745427777),12.0,9.0,1908.0,24.0,3.0,1936.0
1677,199,28.0,28,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6394603371973 -23.5316513547475),24.0,3.0,1937.0,,,
1678,199,2.0,2,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6394603371973 -23.5316513547475),19.0,6.0,1928.0,24.0,3.0,1936.0
1679,199,4.0,4 tinta,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6394603371973 -23.5316513547475),13.0,9.0,1908.0,24.0,3.0,1936.0
1680,199,108.0,108,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6398027481556 -23.5310183021685),24.0,3.0,1937.0,,,
1681,199,30.0,30,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6398027481556 -23.5310183021685),19.0,6.0,1928.0,24.0,3.0,1936.0
1682,199,34.0,34,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6398027481556 -23.5310183021685),13.0,9.0,1908.0,24.0,3.0,1936.0
1683,199,32.0,32,"livro de emplacamento 1, p.10; ",Luanna,12/10/2018,(-46.6398027481556 -23.5310183021685),12.0,9.0,1908.0,24.0,3.0,1936.0
1684,199,278.0,278,"livro de emplacamento 22, p.63-64",Luanna,12/10/2018,(-46.6405352336585 -23.5296544179744),24.0,3.0,1937.0,,,
1685,199,68.0,68,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6405352336585 -23.5296544179744),19.0,6.0,1928.0,24.0,3.0,1936.0
1686,199,78.0,78,"livro de emplacamento 1, p.10; 13, p.17; 22, p.63-64",Luanna,12/10/2018,(-46.6405352336585 -23.5296544179744),13.0,9.0,1908.0,24.0,3.0,1936.0
1687,199,74.0,74,"livro de emplacamento 1, p.10; ",Luanna,12/10/2018,(-46.6405352336585 -23.5296544179744),12.0,9.0,1908.0,24.0,3.0,1936.0
1688,200,11.0,11,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.6398229807191 -23.530742518009),23.0,3.0,1937.0,,,
1689,200,1.0,1,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.6398229807191 -23.530742518009),22.0,3.0,1937.0,23.0,3.0,1936.0
1690,200,69.0,69,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.6393340200585 -23.5305111848698),23.0,3.0,1937.0,,,
1691,200,31.0,31,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.6393340200585 -23.5305111848698),22.0,3.0,1937.0,23.0,3.0,1936.0
1692,200,10.0,10,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.6398447316382 -23.5307528086291),23.0,3.0,1937.0,,,
1693,200,2.0,2,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.6398447316382 -23.5307528086291),22.0,3.0,1937.0,23.0,3.0,1936.0
1694,200,68.0,68,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.639335760132 -23.5305120081195),23.0,3.0,1937.0,,,
1695,200,32.0,32,livro de emplacamento 21. p.385,Luanna,12/10/2018,(-46.639335760132 -23.5305120081195),22.0,3.0,1937.0,23.0,3.0,1936.0
1696,204,54.0,54,livro de emplacamento 22.p.72,Luanna,13/10/2018,(-46.6378558381037 -23.5306118360878),20.0,3.0,1937.0,,,
1697,204,2.0,2,"livro de emplacameno 2, p.81; 3, p.5; 17, p.82; 22, p.72-73",Luanna,13/10/2018,(-46.6378558381037 -23.5306118360878),19.0,6.0,1908.0,20.0,3.0,1936.0
1698,204,266.0,266,livro de emplacamento 22.p.72,Luanna,13/10/2018,(-46.6369822881519 -23.5288740758217),20.0,3.0,1937.0,,,
1699,204,42.0,42,"livro de emplacameno 2, p.81; 3, p.5; 17, p.82; 22, p.72-73",Luanna,13/10/2018,(-46.6369822881519 -23.5288740758217),23.0,8.0,1930.0,20.0,3.0,1936.0
1700,204,50.0,50,"livro de emplacameno 2, p.81; 3, p.5; 17, p.82; 22, p.72-73",Luanna,13/10/2018,(-46.6369822881519 -23.5288740758217),8.0,2.0,1911.0,20.0,3.0,1936.0
1701,204,36.0,36,"livro de emplacameno 2, p.81; 3, p.5; 17, p.82; 22, p.72-73",Luanna,13/10/2018,(-46.6369822881519 -23.5288740758217),19.0,6.0,1908.0,20.0,3.0,1936.0
1702,204,48.0,48 tinta,"livro de emplacameno 2, p.81; 3, p.5; 17, p.82; 22, p.72-73",Luanna,13/10/2018,(-46.6369822881519 -23.5288740758217),18.0,6.0,1908.0,20.0,3.0,1936.0
